feature_selection_score,random_selection_score_list,number_of_features,data_set,model_type
0.8835041938490213,"[0.8995391705069125, 0.8583992963940192, 0.9023255813953488, 0.841296928327645, 0.8605645851154833, 0.8495270851246775, 0.9013824884792626, 0.8633594429939077, 0.8460207612456748, 0.8505154639175257, 0.9011194029850746, 0.8500428449014568, 0.8528099910793934, 0.8492678725236864, 0.9072543617998163, 0.8534482758620691, 0.8973172987974097, 0.8596491228070176, 0.9042357274401472, 0.8608247422680413, 0.9010175763182239, 0.853195164075993, 0.8640692640692641, 0.8899167437557817, 0.9067405355493998, 0.8507992895204262, 0.8982584784601283, 0.8576449912126537, 0.9067405355493998, 0.8968105065666041, 0.8901200369344413, 0.8603642671292282, 0.8605645851154833, 0.8872320596458528, 0.8566523605150215, 0.9006499535747446, 0.8601216333622936, 0.8897196261682244, 0.8687224669603525, 0.9029850746268657, 0.9124423963133641, 0.8564058469475494, 0.9013035381750466, 0.9004651162790698, 0.863013698630137, 0.8561464690496947, 0.8942042318307267, 0.904717853839038, 0.9035250463821892, 0.8838060384263494, 0.8625756266205705, 0.8847583643122675, 0.8956602031394275, 0.9010175763182239, 0.89322191272052, 0.8497777777777779, 0.908921933085502, 0.8658008658008659, 0.8839368616527391, 0.8343666961913198, 0.8551724137931034, 0.900369003690037, 0.8581375108790252, 0.8901200369344413, 0.8425681618293756, 0.9042357274401472, 0.8974358974358974, 0.8451668092386655, 0.9038281979458451, 0.8640275387263339, 0.8510258697591435, 0.8970588235294117, 0.8623693379790941, 0.8537005163511189, 0.9046728971962616, 0.9, 0.9030470914127424, 0.8805147058823529, 0.8406055209260909, 0.8976958525345623, 0.8530973451327435, 0.912118408880666, 0.8866171003717473, 0.8417391304347825, 0.8987108655616942, 0.8955223880597014, 0.8923933209647495, 0.8981481481481481, 0.8624667258207631, 0.8946395563770795, 0.9016697588126159, 0.8482758620689655, 0.9068901303538176, 0.8500428449014568, 0.856396866840731, 0.8647717484926788, 0.8977695167286245, 0.8658008658008659, 0.8835489833641405, 0.911439114391144]",217,train,classification
0.8288621646623497,"[0.8463611859838276, 0.8631211857018308, 0.8418131359851989, 0.8554421768707482, 0.8517566409597257, 0.8471986417657045, 0.8446511627906977, 0.8659793814432989, 0.8448275862068966, 0.8539898132427843, 0.836996336996337, 0.8632478632478633, 0.8576512455516014, 0.8662640207075065, 0.8357664233576642, 0.8573883161512027, 0.833941605839416, 0.8389380530973451, 0.8420091324200913, 0.8700854700854701, 0.8359592215013902, 0.8595890410958904, 0.8549222797927463, 0.8382352941176472, 0.8371665133394665, 0.8617021276595745, 0.8277777777777778, 0.8601583113456464, 0.8439519852262235, 0.8460829493087558, 0.8555858310626704, 0.8559176672384219, 0.8585944115156647, 0.8280961182994454, 0.8605442176870749, 0.8412256267409469, 0.8697152717860226, 0.8389444949954504, 0.8617021276595745, 0.8513761467889909, 0.832876712328767, 0.8513169073916739, 0.8454545454545453, 0.8435498627630375, 0.8637137989778535, 0.8593481989708405, 0.8289473684210525, 0.8530207394048692, 0.84375, 0.8301544050862852, 0.8583840139009558, 0.8366972477064221, 0.8347183748845799, 0.8464351005484462, 0.8410351201478743, 0.8536371603856265, 0.8467153284671532, 0.8659793814432989, 0.8319405756731661, 0.8463564530289728, 0.8571428571428572, 0.8216911764705882, 0.8539518900343643, 0.836996336996337, 0.8593615185504745, 0.8203266787658802, 0.8327272727272726, 0.8496176720475785, 0.8351449275362319, 0.8613013698630136, 0.8591549295774648, 0.8263254113345522, 0.8601036269430051, 0.8471391972672929, 0.8315018315018314, 0.8460144927536231, 0.8250460405156538, 0.8350045578851413, 0.8432240921169176, 0.840552995391705, 0.8609388839681134, 0.8344125809435708, 0.8334849863512284, 0.8436426116838488, 0.8374205267938238, 0.8185185185185185, 0.8334849863512284, 0.832876712328767, 0.8594306049822065, 0.8312159709618875, 0.8390064397424104, 0.8603066439522997, 0.8270814272644098, 0.8590947907771136, 0.8676975945017181, 0.8682170542635659, 0.84375, 0.8595744680851064, 0.8228678537956888, 0.8466483011937558]",217,val,classification
0.8458244111349036,"[0.8387799564270152, 0.8444444444444444, 0.8599348534201954, 0.847422680412371, 0.8595213319458896, 0.8488612836438924, 0.851891891891892, 0.8488612836438924, 0.8521199586349535, 0.845360824742268, 0.8503253796095446, 0.8518896833503575, 0.8522848034006376, 0.8592436974789915, 0.8486140724946695, 0.8533057851239669, 0.8418756815703381, 0.8541001064962727, 0.8502732240437159, 0.877742946708464, 0.8378672470076169, 0.8536082474226805, 0.8625, 0.8245614035087719, 0.8574537540805223, 0.8541001064962727, 0.8415300546448087, 0.8650371944739639, 0.847084708470847, 0.8433476394849785, 0.8546637744034709, 0.8463949843260188, 0.8489795918367347, 0.8324324324324324, 0.8621761658031087, 0.8556149732620321, 0.866043613707165, 0.8454054054054054, 0.8678038379530917, 0.8502202643171805, 0.8435814455231931, 0.8506224066390041, 0.8484187568157033, 0.8329718004338394, 0.8550873586844809, 0.860125260960334, 0.8327868852459017, 0.832967032967033, 0.8494041170097507, 0.8565356004250798, 0.857736240913811, 0.8342361863488624, 0.838918918918919, 0.8446389496717723, 0.8377192982456141, 0.8470588235294116, 0.8510182207931405, 0.8515057113187954, 0.8468271334792122, 0.8473852721451441, 0.8444902162718847, 0.8456521739130435, 0.8485477178423237, 0.8260405549626467, 0.84688489968321, 0.8491978609625669, 0.8607863974495217, 0.8515057113187954, 0.8547008547008547, 0.8547717842323652, 0.8471337579617835, 0.8364030335861322, 0.846233230134159, 0.8398357289527721, 0.8331491712707182, 0.843918191603875, 0.841648590021692, 0.8392664509169364, 0.8462354188759279, 0.8611713665943602, 0.8638297872340427, 0.8482238966630785, 0.849894291754757, 0.845360824742268, 0.8385698808234019, 0.8346111719605696, 0.8558951965065502, 0.8417653390742734, 0.848936170212766, 0.8376623376623378, 0.8623655913978496, 0.8488612836438924, 0.8488120950323974, 0.8524590163934426, 0.8654848800834203, 0.8509316770186336, 0.8473451327433629, 0.8580375782881001, 0.8329718004338394, 0.8406417112299465]",217,test,classification
0.8843283582089552,"[0.8593350383631714, 0.8527397260273973, 0.8986301369863013, 0.9144981412639406, 0.8610634648370497, 0.8619173262972735, 0.8957169459962756, 0.8615649183147034, 0.8534482758620691, 0.9037580201649862, 0.8571428571428573, 0.9037037037037037, 0.8982259570494864, 0.8961038961038962, 0.8489583333333333, 0.9070837166513338, 0.9105990783410137, 0.8954671600370028, 0.8984962406015037, 0.8431034482758621, 0.8919667590027701, 0.8529411764705881, 0.8618025751072962, 0.9009345794392524, 0.9090909090909091, 0.8639575971731449, 0.8627450980392157, 0.8923643054277829, 0.863519313304721, 0.9065420560747663, 0.9065679925994448, 0.8989805375347544, 0.8578856152512998, 0.8517566409597258, 0.9085872576177286, 0.8909426987060998, 0.9023941068139965, 0.902867715078631, 0.8830682881197381, 0.9058380414312619, 0.8583765112262521, 0.8515021459227468, 0.9031657355679702, 0.8472821397756687, 0.9020332717190388, 0.896358543417367, 0.8962264150943396, 0.85146804835924, 0.8544520547945207, 0.9148737137511693, 0.8956602031394275, 0.8979591836734694, 0.9070631970260222, 0.85146804835924, 0.8389380530973451, 0.9034038638454461, 0.8535936113575865, 0.912118408880666, 0.9072164948453607, 0.8895078922934075, 0.9030470914127424, 0.8542024013722127, 0.888684452621895, 0.8928238583410997, 0.895220588235294, 0.892422825070159, 0.8593220338983051, 0.83704974271012, 0.8466152527849188, 0.8503100088573959, 0.9037037037037037, 0.8576449912126537, 0.8976958525345623, 0.8998144712430427, 0.898961284230406, 0.8561584840654607, 0.911439114391144, 0.8962350780532599, 0.8961038961038962, 0.8950789229340762, 0.8481123792800702, 0.9001883239171374, 0.8276465441819773, 0.8590947907771136, 0.8508384819064431, 0.8942486085343228, 0.859106529209622, 0.8996282527881042, 0.8610634648370497, 0.8564058469475494, 0.8573959255978741, 0.8942486085343228, 0.904109589041096, 0.8512467755803955, 0.9022140221402215, 0.8948837209302325, 0.8632846087704213, 0.8527131782945737, 0.8344709897610922, 0.8926237161531279]",218,train,classification
0.8314814814814815,"[0.8501270110076206, 0.8544520547945206, 0.8469945355191257, 0.852994555353902, 0.8664944013781223, 0.8571428571428571, 0.8418131359851989, 0.8547008547008547, 0.8650042992261392, 0.8322639780018333, 0.8515021459227468, 0.8608058608058609, 0.8460829493087558, 0.8477064220183486, 0.8613518197573657, 0.8351851851851853, 0.8451730418943534, 0.8400735294117648, 0.8408463661453541, 0.8469565217391304, 0.8319559228650137, 0.8559176672384219, 0.862778730703259, 0.8471454880294659, 0.8401084010840107, 0.8682581786030061, 0.8639455782312925, 0.8330275229357799, 0.8586206896551724, 0.8375116063138347, 0.8366606170598911, 0.8270814272644098, 0.8617747440273038, 0.8612765957446809, 0.8353265869365225, 0.8214936247723132, 0.8491418247515808, 0.8508691674290941, 0.8247422680412371, 0.8403669724770643, 0.8551724137931034, 0.8456947996589941, 0.8377153218495014, 0.8507718696397942, 0.850595783684693, 0.818348623853211, 0.8306010928961748, 0.8595890410958904, 0.8476027397260275, 0.8547945205479452, 0.841429880843263, 0.8319709355131698, 0.8417200365965234, 0.8527397260273972, 0.8432240921169176, 0.8532853285328533, 0.853615520282187, 0.857402361489555, 0.8558394160583942, 0.8420091324200913, 0.8458715596330274, 0.8612765957446809, 0.8307692307692308, 0.8328716528162513, 0.8438061041292639, 0.8263254113345522, 0.8471391972672929, 0.8505154639175257, 0.8620102214650767, 0.8604444444444446, 0.8377635197066912, 0.8561341571050309, 0.8390697674418605, 0.8501805054151623, 0.849213691026827, 0.8549488054607508, 0.8351648351648352, 0.8217913204062788, 0.8422018348623852, 0.8422971741112124, 0.843501326259947, 0.8436363636363637, 0.8395061728395061, 0.8493617021276596, 0.8475177304964538, 0.8406593406593407, 0.8741379310344827, 0.8421052631578947, 0.8600682593856656, 0.8522336769759451, 0.8444055944055945, 0.8545288197621225, 0.8436363636363637, 0.8590947907771136, 0.8365650969529085, 0.8514492753623188, 0.8619813717188823, 0.8623063683304647, 0.8444444444444446, 0.8342644320297951]",218,val,classification
0.8445873526259378,"[0.8477366255144032, 0.8477366255144032, 0.8583783783783785, 0.847084708470847, 0.8500517063081696, 0.8562300319488818, 0.8423373759647189, 0.843298969072165, 0.842323651452282, 0.8505997818974917, 0.8530020703933747, 0.8577680525164113, 0.8555678059536935, 0.8298109010011124, 0.8491155046826222, 0.8562231759656652, 0.8356605800214824, 0.8431372549019608, 0.8580786026200874, 0.8627858627858628, 0.851336898395722, 0.8681204569055035, 0.8598130841121495, 0.851851851851852, 0.8404255319148936, 0.851931330472103, 0.8524251805985553, 0.8403908794788274, 0.8624612202688728, 0.8596491228070176, 0.8544102019128587, 0.8497297297297297, 0.8539094650205762, 0.8621761658031087, 0.8424437299035369, 0.8417653390742734, 0.8404840484048405, 0.8596300326441784, 0.827661909989023, 0.857451403887689, 0.8515463917525773, 0.8409090909090908, 0.8442534908700322, 0.8515057113187954, 0.8415178571428571, 0.8415300546448087, 0.8258488499452354, 0.8477366255144032, 0.8568486096807414, 0.8624052004333695, 0.8552631578947368, 0.8313384113166485, 0.8360128617363344, 0.8500517063081696, 0.8426610348468849, 0.8592436974789915, 0.8632478632478633, 0.858974358974359, 0.8568306010928961, 0.8353591160220994, 0.8349726775956283, 0.8504098360655739, 0.8115631691648821, 0.8386388583973655, 0.8417653390742734, 0.8403547671840355, 0.848360655737705, 0.8521560574948666, 0.8475991649269311, 0.8436830835117772, 0.8490770901194356, 0.8553326293558605, 0.8333333333333334, 0.8571428571428572, 0.8552486187845304, 0.8571428571428572, 0.8467309753483387, 0.8425624321389794, 0.8618063112078347, 0.8308351177730192, 0.8492569002123141, 0.8605150214592274, 0.8329764453961456, 0.8515864892528148, 0.8568376068376069, 0.8558951965065502, 0.855072463768116, 0.8320526893523601, 0.8609680741503604, 0.8565400843881856, 0.8438818565400844, 0.8293736501079914, 0.8540305010893247, 0.8606811145510835, 0.8528464017185822, 0.8401727861771058, 0.8533333333333334, 0.848360655737705, 0.8424304840370751, 0.8475675675675676]",218,test,classification
0.8841121495327102,"[0.8909599254426841, 0.9117920148560819, 0.9112754158964879, 0.9063948100092678, 0.9126760563380282, 0.8502994011976047, 0.8443271767810027, 0.9004651162790698, 0.8996282527881042, 0.8990654205607477, 0.8315018315018315, 0.853470437017995, 0.900093370681606, 0.8510258697591435, 0.8470790378006874, 0.9031657355679702, 0.892988929889299, 0.8546562228024369, 0.845360824742268, 0.8534482758620691, 0.8573928258967629, 0.8849721706864564, 0.8441780821917807, 0.9006499535747446, 0.902867715078631, 0.888268156424581, 0.8539518900343642, 0.8464951197870453, 0.852991452991453, 0.8880666049953746, 0.8406840684068406, 0.8500851788756388, 0.8923933209647495, 0.8564102564102565, 0.8520102651839179, 0.8396143733567046, 0.8561525129982669, 0.8490566037735849, 0.9052044609665428, 0.8554216867469879, 0.9033457249070632, 0.8931860036832412, 0.9196675900277008, 0.8640692640692641, 0.8859813084112149, 0.8381601362862011, 0.9043639740018571, 0.8960441582336707, 0.9031657355679702, 0.8957169459962756, 0.9111318989710009, 0.8552074513124471, 0.872794800371402, 0.8948339483394834, 0.895910780669145, 0.9101019462465246, 0.9, 0.8759757155247181, 0.900369003690037, 0.8977695167286245, 0.8436426116838488, 0.9031657355679702, 0.8553900087642419, 0.8619173262972735, 0.8876611418047883, 0.8987108655616942, 0.8631950573698147, 0.8605851979345954, 0.8917668825161886, 0.9050279329608938, 0.8500851788756388, 0.8938134810710987, 0.8444444444444444, 0.8546712802768166, 0.8561702127659574, 0.8966789667896679, 0.8493150684931507, 0.8614298323036188, 0.904109589041096, 0.899353647276085, 0.8576358930112166, 0.9067164179104478, 0.8539518900343642, 0.8638334778837814, 0.8581436077057794, 0.9010175763182239, 0.908418131359852, 0.8970588235294117, 0.8485915492957747, 0.849785407725322, 0.9131238447319778, 0.8410256410256411, 0.8651488616462346, 0.8901303538175046, 0.9067405355493998, 0.8940520446096655, 0.8927911275415897, 0.8476595744680852, 0.8868274582560297, 0.8343558282208589]",219,train,classification
0.8333333333333333,"[0.8414414414414416, 0.8460176991150442, 0.8482632541133455, 0.8375116063138347, 0.8314814814814815, 0.8527397260273972, 0.8578811369509043, 0.8330275229357799, 0.8579234972677595, 0.8460829493087558, 0.8136200716845877, 0.8520102651839179, 0.8351851851851853, 0.8475177304964538, 0.8464163822525597, 0.840552995391705, 0.8473635522664199, 0.8519793459552496, 0.8532188841201718, 0.8515358361774744, 0.8653344917463075, 0.8340971585701191, 0.8444444444444446, 0.8482060717571297, 0.8292682926829268, 0.8270120259019427, 0.8581138487680543, 0.8558951965065502, 0.8564102564102564, 0.8238532110091742, 0.8489722966934763, 0.852263023057216, 0.8289112534309241, 0.8517566409597257, 0.8510638297872339, 0.8362676056338028, 0.8625429553264604, 0.8372093023255813, 0.8383561643835616, 0.8539709649871903, 0.8545288197621225, 0.8493647912885661, 0.838468720821662, 0.8625429553264604, 0.8526119402985075, 0.8481764206955048, 0.8408463661453541, 0.8315018315018314, 0.8361266294227188, 0.8312159709618875, 0.8381665107577175, 0.8612765957446809, 0.8493150684931506, 0.8274616079494128, 0.8319559228650137, 0.8222424794895168, 0.8482060717571297, 0.8768303186907838, 0.8451730418943534, 0.8433734939759036, 0.8456947996589941, 0.8493647912885661, 0.8459530026109662, 0.8535714285714285, 0.8199445983379501, 0.8377635197066912, 0.8546099290780141, 0.8605851979345955, 0.8234200743494422, 0.8482060717571297, 0.8513169073916739, 0.8496849684968496, 0.8456947996589941, 0.8498293515358363, 0.8598130841121495, 0.8310249307479225, 0.8491048593350383, 0.8614564831261101, 0.8254545454545454, 0.833941605839416, 0.8581196581196582, 0.8379373848987108, 0.855924978687127, 0.8521739130434782, 0.8390501319261213, 0.8439201451905627, 0.8319559228650137, 0.8484288354898337, 0.8482142857142858, 0.8586206896551724, 0.8406593406593407, 0.8581138487680543, 0.8631950573698146, 0.8403669724770643, 0.8093023255813954, 0.843351548269581, 0.8330275229357799, 0.8296422487223167, 0.8497316636851521, 0.8603839441535777]",219,val,classification
0.8445873526259378,"[0.8543689320388349, 0.8478964401294499, 0.835820895522388, 0.8479467258601554, 0.8387799564270152, 0.8526970954356847, 0.8592436974789915, 0.847682119205298, 0.8495575221238938, 0.8370044052863437, 0.814489571899012, 0.8465499485066941, 0.8497297297297297, 0.8531914893617021, 0.8464730290456431, 0.8632938643702905, 0.8347826086956522, 0.8449531737773153, 0.8592283628779979, 0.8521199586349535, 0.8643006263048018, 0.83585313174946, 0.8568464730290457, 0.8555917480998916, 0.850924918389554, 0.8448275862068965, 0.8536082474226805, 0.8491978609625669, 0.8450413223140495, 0.8397435897435898, 0.8543478260869565, 0.8548057259713702, 0.8378672470076169, 0.8515864892528148, 0.845213849287169, 0.832800851970181, 0.8523908523908524, 0.8535825545171339, 0.8480874316939891, 0.8455958549222797, 0.8577680525164113, 0.841991341991342, 0.8458149779735684, 0.8530020703933747, 0.85, 0.8463886063072228, 0.8354978354978355, 0.8507936507936508, 0.8396946564885496, 0.8596491228070176, 0.834061135371179, 0.857727737973388, 0.8461538461538461, 0.8311688311688312, 0.8480340063761955, 0.8374596340150701, 0.8662280701754386, 0.8547717842323652, 0.841991341991342, 0.8360477741585233, 0.841995841995842, 0.8636363636363636, 0.8499475341028332, 0.8549946294307197, 0.8525641025641025, 0.8618063112078347, 0.8647497337593184, 0.8494288681204569, 0.8369565217391304, 0.8480874316939891, 0.8551165146909828, 0.8595744680851063, 0.8500000000000001, 0.8526970954356847, 0.8639667705088265, 0.8645720476706392, 0.8438469493278179, 0.8541226215644822, 0.8363636363636363, 0.8630434782608697, 0.8523560209424084, 0.8502732240437159, 0.8521560574948666, 0.8467153284671534, 0.8445378151260503, 0.8643326039387309, 0.851891891891892, 0.8344226579520697, 0.8522848034006376, 0.8468653648509763, 0.8559046587215602, 0.8468653648509763, 0.8668076109936577, 0.8486842105263157, 0.8562162162162162, 0.8424437299035369, 0.8482238966630785, 0.8379772961816306, 0.8412017167381973, 0.8461538461538461]",219,test,classification
0.8843283582089552,"[0.8650519031141868, 0.8518189884649512, 0.8520102651839179, 0.8997240110395585, 0.8872180451127821, 0.9029850746268657, 0.8568994889267461, 0.892988929889299, 0.8917668825161886, 0.8450465707027943, 0.9089201877934273, 0.9090909090909091, 0.9140767824497258, 0.8868274582560297, 0.8546712802768166, 0.8517887563884157, 0.8841519925857275, 0.8620102214650768, 0.9134438305709024, 0.8641975308641976, 0.9038817005545288, 0.8548530721282279, 0.8962264150943396, 0.8981481481481481, 0.8528368794326241, 0.8517241379310345, 0.8798521256931608, 0.845360824742268, 0.8890942698706099, 0.8984156570363466, 0.8903225806451613, 0.8966789667896679, 0.8605645851154833, 0.8461538461538461, 0.8529664660361135, 0.8421985815602838, 0.9031657355679702, 0.9010175763182239, 0.8466257668711655, 0.8884792626728111, 0.8631211857018309, 0.910268270120259, 0.8957169459962756, 0.8494809688581314, 0.852233676975945, 0.9092575618698442, 0.8628472222222222, 0.8508771929824561, 0.9072543617998163, 0.9019607843137255, 0.8581560283687943, 0.8556430446194225, 0.8944444444444444, 0.9065420560747663, 0.8463564530289728, 0.8583765112262521, 0.8951310861423222, 0.8541846419327007, 0.8363019508057676, 0.8635578583765111, 0.8835489833641405, 0.8436103663985702, 0.851027397260274, 0.9041860465116279, 0.856649395509499, 0.849122807017544, 0.9052437902483901, 0.852863436123348, 0.9082397003745318, 0.8489082969432314, 0.8919667590027701, 0.900184842883549, 0.8517520215633422, 0.9045412418906394, 0.8975791433891994, 0.8596037898363479, 0.9210770659238627, 0.8895027624309393, 0.8905380333951762, 0.8972477064220183, 0.8447837150127226, 0.8988970588235294, 0.8761552680221811, 0.8615916955017301, 0.9080675422138836, 0.9015932521087161, 0.8992673992673993, 0.8856358645928636, 0.8441780821917807, 0.8511013215859031, 0.8892988929889298, 0.8990825688073394, 0.8605442176870749, 0.8679896462467644, 0.8493870402802102, 0.8458149779735683, 0.8938134810710987, 0.8915441176470588, 0.9060465116279071, 0.8571428571428571]",220,train,classification
