score,number_of_features,data_set,model_type
1.0,1405,train,classification
0.8668503213957759,1405,val,classification
0.8729989327641409,1405,test,classification
1.0,1406,train,classification
0.8660550458715597,1406,val,classification
0.8742004264392323,1406,test,classification
1.0,1407,train,classification
0.8663003663003662,1407,val,classification
0.8751334044823906,1407,test,classification
1.0,1408,train,classification
0.8670944087992668,1408,val,classification
0.8748663101604278,1408,test,classification
1.0,1409,train,classification
0.8681318681318682,1409,val,classification
0.8751334044823906,1409,test,classification
1.0,1410,train,classification
0.8670944087992668,1410,val,classification
0.8763326226012793,1410,test,classification
1.0,1411,train,classification
0.8634280476626948,1411,val,classification
0.8751334044823906,1411,test,classification
1.0,1412,train,classification
0.8663003663003662,1412,val,classification
0.874468085106383,1412,test,classification
1.0,1413,train,classification
0.8670944087992668,1413,val,classification
0.8753993610223643,1413,test,classification
1.0,1414,train,classification
0.8644688644688645,1414,val,classification
0.8720682302771855,1414,test,classification
1.0,1415,train,classification
0.8652612282309807,1415,val,classification
0.8748663101604278,1415,test,classification
1.0,1416,train,classification
0.8647166361974405,1416,val,classification
0.873661670235546,1416,test,classification
1.0,1417,train,classification
0.8655077767612077,1417,val,classification
0.8727272727272727,1417,test,classification
1.0,1418,train,classification
0.8642201834862385,1418,val,classification
0.873931623931624,1418,test,classification
1.0,1419,train,classification
0.8652612282309807,1419,val,classification
0.873931623931624,1419,test,classification
1.0,1420,train,classification
0.8655077767612077,1420,val,classification
0.8715203426124197,1420,test,classification
1.0,1421,train,classification
0.8663003663003662,1421,val,classification
0.8729989327641409,1421,test,classification
1.0,1422,train,classification
0.86654478976234,1422,val,classification
0.8727272727272727,1422,test,classification
1.0,1423,train,classification
0.8629254829806808,1423,val,classification
0.870864461045891,1423,test,classification
1.0,1424,train,classification
0.8644688644688645,1424,val,classification
0.8727272727272727,1424,test,classification
1.0,1425,train,classification
0.8663003663003662,1425,val,classification
0.8715203426124197,1425,test,classification
1.0,1426,train,classification
0.8652612282309807,1426,val,classification
0.8705882352941177,1426,test,classification
1.0,1427,train,classification
0.8673376029277218,1427,val,classification
0.8727272727272727,1427,test,classification
1.0,1428,train,classification
0.861878453038674,1428,val,classification
0.8760683760683761,1428,test,classification
1.0,1429,train,classification
0.8602941176470588,1429,val,classification
0.8760683760683761,1429,test,classification
1.0,1430,train,classification
0.859245630174793,1430,val,classification
0.8760683760683761,1430,test,classification
1.0,1431,train,classification
0.8658088235294118,1431,val,classification
0.8770053475935828,1431,test,classification
1.0,1432,train,classification
0.8673376029277218,1432,val,classification
0.8763326226012793,1432,test,classification
1.0,1433,train,classification
0.8668503213957759,1433,val,classification
0.8772678762006405,1433,test,classification
1.0,1434,train,classification
0.8660550458715597,1434,val,classification
0.8763326226012793,1434,test,classification
1.0,1435,train,classification
0.8670944087992668,1435,val,classification
0.8772678762006405,1435,test,classification
1.0,1436,train,classification
0.8655077767612077,1436,val,classification
0.8763326226012793,1436,test,classification
1.0,1437,train,classification
0.8663003663003662,1437,val,classification
0.8772678762006405,1437,test,classification
1.0,1438,train,classification
0.8681318681318682,1438,val,classification
0.8772678762006405,1438,test,classification
1.0,1439,train,classification
0.8676470588235294,1439,val,classification
0.8772678762006405,1439,test,classification
1.0,1440,train,classification
0.865561694290976,1440,val,classification
0.8760683760683761,1440,test,classification
1.0,1441,train,classification
0.8668503213957759,1441,val,classification
0.8782051282051282,1441,test,classification
1.0,1442,train,classification
0.8697247706422019,1442,val,classification
0.8782051282051282,1442,test,classification
1.0,1443,train,classification
0.8666053357865685,1443,val,classification
0.8770053475935828,1443,test,classification
1.0,1444,train,classification
0.864516129032258,1444,val,classification
0.8760683760683761,1444,test,classification
1.0,1445,train,classification
0.8647654093836247,1445,val,classification
0.8758029978586724,1445,test,classification
1.0,1446,train,classification
0.8647654093836247,1446,val,classification
0.8760683760683761,1446,test,classification
1.0,1447,train,classification
0.8650137741046833,1447,val,classification
0.8770053475935828,1447,test,classification
1.0,1448,train,classification
0.8660550458715597,1448,val,classification
0.8770053475935828,1448,test,classification
1.0,1449,train,classification
0.8650137741046833,1449,val,classification
0.8770053475935828,1449,test,classification
1.0,1450,train,classification
0.8639705882352942,1450,val,classification
0.8760683760683761,1450,test,classification
1.0,1451,train,classification
0.8666053357865685,1451,val,classification
0.8770053475935828,1451,test,classification
1.0,1452,train,classification
0.8650137741046833,1452,val,classification
0.8770053475935828,1452,test,classification
1.0,1453,train,classification
0.8653136531365313,1453,val,classification
0.8770053475935828,1453,test,classification
1.0,1454,train,classification
0.864516129032258,1454,val,classification
0.8760683760683761,1454,test,classification
1.0,1455,train,classification
0.8629254829806808,1455,val,classification
0.8742004264392323,1455,test,classification
1.0,1456,train,classification
0.8678899082568808,1456,val,classification
0.873931623931624,1456,test,classification
1.0,1457,train,classification
0.8678899082568808,1457,val,classification
0.873931623931624,1457,test,classification
1.0,1458,train,classification
0.8650137741046833,1458,val,classification
0.873931623931624,1458,test,classification
1.0,1459,train,classification
0.8639705882352942,1459,val,classification
0.8770053475935828,1459,test,classification
1.0,1460,train,classification
0.8652612282309807,1460,val,classification
0.879144385026738,1460,test,classification
1.0,1461,train,classification
0.8660550458715597,1461,val,classification
0.8782051282051282,1461,test,classification
1.0,1462,train,classification
0.8660550458715597,1462,val,classification
0.8760683760683761,1462,test,classification
1.0,1463,train,classification
0.8676470588235294,1463,val,classification
0.8760683760683761,1463,test,classification
1.0,1464,train,classification
0.8658088235294118,1464,val,classification
0.8760683760683761,1464,test,classification
1.0,1465,train,classification
0.8676470588235294,1465,val,classification
0.879144385026738,1465,test,classification
1.0,1466,train,classification
0.8668503213957759,1466,val,classification
0.879144385026738,1466,test,classification
1.0,1467,train,classification
0.8676470588235294,1467,val,classification
0.879144385026738,1467,test,classification
1.0,1468,train,classification
0.8647654093836247,1468,val,classification
0.8770053475935828,1468,test,classification
1.0,1469,train,classification
0.8639705882352942,1469,val,classification
0.8770053475935828,1469,test,classification
1.0,1470,train,classification
0.8666053357865685,1470,val,classification
0.8779443254817986,1470,test,classification
1.0,1471,train,classification
0.8668503213957759,1471,val,classification
0.8770053475935828,1471,test,classification
1.0,1472,train,classification
0.8676470588235294,1472,val,classification
0.8770053475935828,1472,test,classification
1.0,1473,train,classification
0.8713235294117646,1473,val,classification
0.8770053475935828,1473,test,classification
1.0,1474,train,classification
0.8697247706422019,1474,val,classification
0.8779443254817986,1474,test,classification
1.0,1475,train,classification
0.8650137741046833,1475,val,classification
0.8760683760683761,1475,test,classification
1.0,1476,train,classification
0.8666053357865685,1476,val,classification
0.8770053475935828,1476,test,classification
1.0,1477,train,classification
0.8666053357865685,1477,val,classification
0.8770053475935828,1477,test,classification
1.0,1478,train,classification
0.8658088235294118,1478,val,classification
0.8770053475935828,1478,test,classification
1.0,1479,train,classification
0.8652612282309807,1479,val,classification
0.8770053475935828,1479,test,classification
1.0,1480,train,classification
0.8668503213957759,1480,val,classification
0.8772678762006405,1480,test,classification
1.0,1481,train,classification
0.8652612282309807,1481,val,classification
0.8779443254817986,1481,test,classification
1.0,1482,train,classification
0.8668503213957759,1482,val,classification
0.8760683760683761,1482,test,classification
1.0,1483,train,classification
0.8650137741046833,1483,val,classification
0.8760683760683761,1483,test,classification
1.0,1484,train,classification
0.8652612282309807,1484,val,classification
0.8772678762006405,1484,test,classification
